0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
-1.0,-0.7894736842105263,-0.3185714285714286,-0.33333333333333337,-1.0,-0.1428571428571429,0.5555555555555554,-0.9971929824561403,-1.0,-1.0,-1.0,-1.0,-1.0,-0.8,-0.98,1.0
-1.0,-0.6766917293233082,-0.875,0.33333333333333326,0.33333333333333326,-0.8571428571428572,0.5555555555555554,-0.988421052631579,-1.0,-1.0,-1.0,-1.0,-1.0,-0.868,-1.0,1.0
0.0,-0.4285714285714286,-0.8332142857142857,-0.33333333333333337,-1.0,-0.5714285714285714,-0.33333333333333337,-0.5964912280701755,-1.0,-1.0,-1.0,1.0,-1.0,-0.708,-1.0,1.0
-1.0,0.15548872180451134,-1.0,0.33333333333333326,0.33333333333333326,-0.2857142857142858,-0.5555555555555556,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0
-1.0,0.0351879699248121,-0.9046428571428572,-0.33333333333333337,-1.0,-0.1428571428571429,0.33333333333333326,-0.9764912280701754,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.9976,1.0
-1.0,-0.7993984962406014,-0.25,0.33333333333333326,0.33333333333333326,0.857142857142857,-0.33333333333333337,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-0.846,-0.99936,1.0
0.0,0.11278195488721798,-0.9582142857142857,-0.33333333333333337,-1.0,-0.2857142857142858,-0.5555555555555556,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.855,-1.0,1.0
0.0,-0.8998496240601503,-0.9939285714285714,0.33333333333333326,0.33333333333333326,-0.8571428571428572,0.5555555555555554,-0.9971929824561403,-1.0,-1.0,-1.0,-1.0,-1.0,-0.86,-0.98556,1.0
0.0,-0.8622556390977444,-0.9135714285714286,0.33333333333333326,0.33333333333333326,-0.4285714285714286,-0.7777777777777778,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.9,-1.0,1.0
-1.0,-0.45112781954887216,-0.5714285714285714,-0.33333333333333337,-1.0,-0.5714285714285714,0.5555555555555554,-0.9122807017543859,-1.0,-1.0,-1.0,-1.0,-1.0,-0.728,-1.0,1.0
0.0,0.3810526315789473,-0.89,-0.33333333333333337,-1.0,0.4285714285714284,0.5555555555555554,-0.9912280701754386,1.0,-1.0,-1.0,1.0,-1.0,-0.74,-1.0,-1.0
0.0,-0.8721804511278195,-0.9882142857142857,-0.33333333333333337,-1.0,0.4285714285714284,0.11111111111111116,-0.9852631578947368,-1.0,-1.0,-1.0,-1.0,-1.0,-0.8,-0.9992,-1.0
0.0,-0.28330827067669184,-1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-0.8159852289512556,-1.0,-1.0
0.0,-0.44120300751879704,-0.8214285714285714,-0.33333333333333337,-1.0,-0.8571428571428572,0.5555555555555554,-0.9122807017543859,-1.0,-1.0,-1.0,1.0,-1.0,-0.72,-1.0,1.0
0.0,-0.8697744360902255,-0.5178571428571429,0.33333333333333326,0.33333333333333326,0.2857142857142856,0.5555555555555554,-0.9971929824561403,-1.0,-1.0,-1.0,-1.0,-1.0,-0.86,-1.0,1.0
0.0,-0.26315789473684204,-0.2767857142857143,0.33333333333333326,0.33333333333333326,0.1428571428571428,0.5555555555555554,-0.9912280701754386,-1.0,-1.0,-1.0,-1.0,-1.0,-0.84,-1.0,1.0
0.0,-0.4911278195488721,-0.8214285714285714,-0.33333333333333337,-1.0,-0.7142857142857143,-0.33333333333333337,-0.8421052631578947,-1.0,-1.0,-1.0,1.0,1.0,-0.6599999999999999,-1.0,1.0
0.0,-0.8547368421052631,-0.5921428571428572,-0.33333333333333337,-1.0,-0.5714285714285714,0.5555555555555554,-0.9621052631578947,-1.0,-1.0,-1.0,-1.0,-1.0,-0.88,-1.0,1.0
-1.0,-0.8369924812030074,-0.6132142857142857,-0.33333333333333337,-1.0,-0.1428571428571429,-0.33333333333333337,-0.9796491228070175,-1.0,-1.0,-1.0,-1.0,-1.0,-0.92,-0.99032,1.0
-1.0,-0.8670676691729322,-0.2857142857142858,0.33333333333333326,0.33333333333333326,0.4285714285714284,-0.33333333333333337,-0.988421052631579,-1.0,-1.0,-1.0,-1.0,-1.0,-0.6599999999999999,-1.0,1.0
0.0,-0.6742857142857143,-0.03571428571428581,0.33333333333333326,0.33333333333333326,-0.2857142857142858,-0.5555555555555556,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.8159852289512556,-1.0,1.0
0.0,-0.9248120300751879,-0.9403571428571429,-0.33333333333333337,-1.0,0.2857142857142856,0.5555555555555554,-0.9940350877192983,1.0,-1.0,-1.0,-1.0,1.0,-0.8,-1.0,1.0
0.0,-0.7768421052631578,-0.9375,0.33333333333333326,0.33333333333333326,-0.8571428571428572,-0.33333333333333337,-0.9824561403508771,-1.0,-1.0,-1.0,-1.0,-1.0,-0.72,-0.99592,1.0
0.0,-0.6941353383458646,-0.9582142857142857,0.33333333333333326,0.33333333333333326,-0.7142857142857143,-0.33333333333333337,-0.9912280701754386,-1.0,-1.0,-1.0,-1.0,-1.0,-0.76,-0.99998,1.0
0.0,-0.8821052631578946,-0.6814285714285715,-0.33333333333333337,-1.0,-0.8571428571428572,0.5555555555555554,-0.9824561403508771,-1.0,-1.0,-1.0,-1.0,1.0,-0.92,-1.0,1.0
-1.0,-0.9172932330827067,-0.9107142857142857,-0.33333333333333337,-1.0,0.4285714285714284,0.5555555555555554,-0.9824561403508771,-1.0,1.0,-0.9701492537313433,-1.0,-1.0,-0.892,-0.99804,1.0
0.0,-0.7142857142857142,-0.09821428571428581,-0.33333333333333337,-1.0,-0.8571428571428572,0.5555555555555554,-0.9912280701754386,-1.0,1.0,-0.9402985074626866,-1.0,-1.0,-1.0,-0.88896,1.0
0.0,-0.8848120300751879,-0.2857142857142858,-0.33333333333333337,-1.0,0.7142857142857142,-0.33333333333333337,-0.988421052631579,-1.0,1.0,-0.9701492537313433,-1.0,-1.0,-0.88,-0.99998,1.0
-1.0,-0.4641151551444984,-0.8928571428571429,-0.33333333333333337,-1.0,-0.2857142857142858,-0.5555555555555556,-1.0,-1.0,1.0,-0.9402985074626866,1.0,-1.0,-0.8,-0.9979,1.0
0.0,-0.5263157894736842,-0.9585714285714286,-0.33333333333333337,-1.0,0.7142857142857142,0.5555555555555554,-0.9796491228070175,-1.0,1.0,-0.9701492537313433,-1.0,-1.0,-0.6599999999999999,-0.94394,1.0
0.0,-0.847218045112782,-0.9703571428571428,0.33333333333333326,0.33333333333333326,-0.8571428571428572,0.5555555555555554,-0.988421052631579,-1.0,1.0,-0.9701492537313433,-1.0,-1.0,-0.8,-0.99998,1.0
-1.0,-0.7593984962406015,-0.875,0.33333333333333326,0.33333333333333326,0.0,-0.11111111111111116,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.84,-1.0,1.0
0.0,-0.7218045112781954,-0.9464285714285714,-0.33333333333333337,-1.0,0.2857142857142856,0.5555555555555554,-0.9649122807017544,-1.0,-1.0,-1.0,1.0,1.0,-0.6799999999999999,-1.0,1.0
-1.0,-0.8646616541353382,-0.2857142857142858,-0.33333333333333337,-1.0,0.7142857142857142,0.5555555555555554,-0.9298245614035088,-1.0,1.0,-0.9701492537313433,-1.0,-1.0,-0.88,-0.99998,1.0
0.0,-0.6490225563909774,-0.9614285714285714,-0.33333333333333337,-1.0,0.7142857142857142,0.5555555555555554,-0.988421052631579,-1.0,1.0,-0.9701492537313433,-1.0,-1.0,-0.728,-0.99112,1.0
0.0,-0.33834586466165417,-0.8275,-0.33333333333333337,-1.0,0.7142857142857142,0.5555555555555554,-0.9912280701754386,-1.0,1.0,-0.9402985074626866,-1.0,-1.0,-0.78,-0.99998,1.0
-1.0,-0.9299248120300752,-0.9760714285714286,-0.33333333333333337,-1.0,-0.2857142857142858,-0.5555555555555556,-1.0,-1.0,1.0,-0.9701492537313433,-1.0,-1.0,-0.84,-0.99748,1.0
-1.0,-0.4535338345864661,-0.7767857142857143,-0.33333333333333337,-1.0,-0.2857142857142858,-0.5555555555555556,-0.7866666666666666,-1.0,1.0,-0.9402985074626866,1.0,-1.0,-0.8,-0.99992,1.0
0.0,0.6667669172932331,-0.3571428571428572,-0.33333333333333337,-1.0,-0.2857142857142858,-0.5555555555555556,-0.7192982456140351,-1.0,1.0,-0.9701492537313433,-1.0,-1.0,-0.9299999999999999,-0.99988,1.0
0.0,-0.4234586466165413,-0.8214285714285714,-0.33333333333333337,-1.0,-1.0,0.5555555555555554,-0.8771929824561404,-1.0,1.0,-0.9402985074626866,1.0,-1.0,-0.28,-1.0,1.0
0.0,-0.922406015037594,-0.8035714285714286,-0.33333333333333337,-1.0,-1.0,0.5555555555555554,-0.9533333333333334,-1.0,1.0,-0.9701492537313433,-1.0,-1.0,-0.92,-0.99958,1.0
0.0,-0.746766917293233,-0.1339285714285715,-0.33333333333333337,-1.0,-0.8571428571428572,0.5555555555555554,-0.7659649122807017,-1.0,1.0,-0.9402985074626866,1.0,-1.0,-0.8200000000000001,-0.99654,1.0
-1.0,0.31819548872180436,-0.8571428571428572,-0.33333333333333337,-1.0,-0.2857142857142858,-0.5555555555555556,-0.543859649122807,-1.0,1.0,-0.9701492537313433,-1.0,-1.0,-1.0,-0.9998,1.0
0.0,-0.8646616541353382,-0.9882142857142857,-0.33333333333333337,-1.0,-0.5714285714285714,0.5555555555555554,-0.9824561403508771,-1.0,-1.0,-1.0,1.0,1.0,-0.72,-1.0,1.0
0.0,-0.709172932330827,-0.9285714285714286,-0.33333333333333337,-1.0,-0.8571428571428572,0.5555555555555554,-0.9649122807017544,-1.0,-1.0,-1.0,1.0,1.0,-0.72,-1.0,1.0
-1.0,-0.9347368421052631,-0.7946428571428572,-0.33333333333333337,-1.0,0.4285714285714284,0.5555555555555554,-0.9940350877192983,-1.0,-1.0,-1.0,-1.0,-1.0,-0.88,-1.0,1.0
-1.0,-0.6691729323308271,-0.02392857142857152,-0.33333333333333337,-1.0,0.4285714285714284,-0.33333333333333337,-0.8947368421052632,-1.0,-1.0,-1.0,-1.0,-1.0,-0.72,-0.99998,1.0
0.0,0.05263157894736836,0.8810714285714285,0.33333333333333326,0.33333333333333326,-0.2857142857142858,-0.5555555555555556,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0
0.0,-0.706766917293233,-0.8035714285714286,-0.33333333333333337,-1.0,-0.2857142857142858,-0.5555555555555556,-0.6842105263157895,-1.0,-1.0,-1.0,-1.0,-1.0,-0.84,-0.9995,1.0
0.0,-0.8547368421052631,-0.2650000000000001,-0.33333333333333337,-1.0,-0.2857142857142858,-0.5555555555555556,-0.9708771929824561,-1.0,-1.0,-1.0,-1.0,-1.0,-0.92,-1.0,1.0
0.0,-0.5789473684210527,-0.9078571428571429,-0.33333333333333337,-1.0,0.1428571428571428,-0.33333333333333337,-0.9824561403508771,-1.0,-1.0,-1.0,1.0,1.0,-0.86,-1.0,1.0
-1.0,-0.4586466165413534,-0.7857142857142857,0.33333333333333326,0.33333333333333326,0.0,-0.11111111111111116,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.84,-0.9996,1.0
-1.0,-0.6667669172932331,-0.6785714285714286,-0.33333333333333337,-1.0,0.7142857142857142,0.5555555555555554,-0.9298245614035088,-1.0,-1.0,-1.0,1.0,-1.0,-0.64,-0.99988,1.0
0.0,-0.8421052631578947,-0.875,0.33333333333333326,0.33333333333333326,-0.8571428571428572,0.5555555555555554,-0.836140350877193,-1.0,-1.0,-1.0,1.0,-1.0,-0.888,-0.99988,1.0
-1.0,-0.922406015037594,-0.985,-0.33333333333333337,-1.0,-1.0,0.5555555555555554,-0.9912280701754386,-1.0,-1.0,-1.0,-1.0,-1.0,-0.8,-0.99998,1.0
-1.0,-0.8547368421052631,-0.2857142857142858,-0.33333333333333337,-1.0,-0.5714285714285714,0.5555555555555554,-0.9708771929824561,-1.0,-1.0,-1.0,-1.0,-1.0,-0.92,-0.99916,1.0
0.0,-0.9248120300751879,-1.0,0.33333333333333326,0.33333333333333326,-1.0,0.5555555555555554,-0.9824561403508771,-1.0,-1.0,-1.0,-1.0,-1.0,-0.94,-1.0,1.0
0.0,-0.7218045112781954,-0.9464285714285714,-0.33333333333333337,-1.0,0.2857142857142856,0.5555555555555554,-0.9649122807017544,1.0,-1.0,-1.0,1.0,1.0,-0.6799999999999999,-1.0,1.0
0.0,-0.7768421052631578,-0.9821428571428571,0.33333333333333326,0.33333333333333326,-0.8571428571428572,-0.33333333333333337,-0.9824561403508771,-1.0,-1.0,-1.0,-1.0,-1.0,-0.72,-0.99592,1.0
0.0,-0.8872180451127819,0.5714285714285714,-1.0,-0.33333333333333337,-0.2857142857142858,0.33333333333333326,-1.0,-1.0,-1.0,-1.0,1.0,0.0,-0.55,1.0,-1.0
0.0,-0.8369924812030074,-1.0,0.33333333333333326,0.33333333333333326,0.2857142857142856,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-0.5,-0.99998,-1.0
0.0,-0.30827067669172936,-0.9910714285714286,0.33333333333333326,0.33333333333333326,-0.8571428571428572,0.5555555555555554,-0.8947368421052632,-1.0,-1.0,-1.0,1.0,-1.0,-0.768,-0.99774,-1.0
0.0,-0.7744360902255638,-0.8928571428571429,-0.33333333333333337,-1.0,0.7142857142857142,0.5555555555555554,-0.8947368421052632,-1.0,-1.0,-1.0,-1.0,-1.0,-0.85,-0.99984,-1.0
-1.0,-0.8697744360902255,-0.9732142857142857,-1.0,-0.33333333333333337,-0.7142857142857143,-0.5555555555555556,-0.29824561403508776,-1.0,-1.0,-1.0,1.0,1.0,-0.7,-1.0,-1.0
-1.0,-0.40090225563909776,-0.9732142857142857,-0.33333333333333337,-1.0,-0.7142857142857143,0.5555555555555554,-0.9736842105263158,-1.0,-1.0,-1.0,-1.0,-1.0,-0.7,-0.99912,-1.0
0.0,0.04751879699248107,-0.9853571428571428,0.33333333333333326,0.33333333333333326,0.1428571428571428,0.5555555555555554,-0.9824561403508771,1.0,1.0,-0.6716417910447761,-1.0,-1.0,-0.62,-0.94536,-1.0
0.0,-0.40090225563909776,-0.9107142857142857,-0.33333333333333337,-1.0,0.7142857142857142,0.5555555555555554,-0.9182456140350878,-1.0,-1.0,-1.0,-1.0,-1.0,-0.88,-1.0,1.0
-1.0,-0.5263157894736842,-0.9225,0.33333333333333326,0.33333333333333326,0.857142857142857,0.5555555555555554,-0.9298245614035088,-1.0,-1.0,-1.0,-1.0,-1.0,-0.72,-0.99974,1.0
0.0,-0.5061654135338345,-0.9225,0.33333333333333326,0.33333333333333326,-0.8571428571428572,0.5555555555555554,-0.9971929824561403,-1.0,-1.0,-1.0,-1.0,-1.0,-0.83,-0.99642,1.0
1.0,-0.18556390977443615,-0.75,-0.33333333333333337,-1.0,-0.1428571428571429,-1.0,-0.9649122807017544,-1.0,-1.0,-1.0,-1.0,1.0,0.15999999999999992,-1.0,1.0
0.0,-0.366015037593985,-0.8214285714285714,0.33333333333333326,0.33333333333333326,0.7142857142857142,0.5555555555555554,-0.7894736842105263,-1.0,-1.0,-1.0,-1.0,1.0,-0.8,-1.0,1.0
0.0,-0.4641151551444984,-0.7142857142857143,0.33333333333333326,0.33333333333333326,-0.1428571428571429,0.5555555555555554,-0.9940350877192983,-1.0,-1.0,-1.0,1.0,-1.0,-0.589,-1.0,1.0
0.0,-0.7993984962406014,-1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-0.8159852289512556,-1.0,1.0
-1.0,-0.4135338345864661,-0.8214285714285714,0.33333333333333326,0.33333333333333326,-0.8571428571428572,0.5555555555555554,-0.8245614035087719,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-0.99996,1.0
0.0,-0.38857142857142857,-0.8214285714285714,-0.33333333333333337,-1.0,-0.8571428571428572,0.5555555555555554,-0.9298245614035088,-1.0,-1.0,-1.0,-1.0,-1.0,-0.54,-0.99968,1.0
-1.0,-0.6541353383458646,-0.1071428571428572,-0.33333333333333337,-1.0,-0.5714285714285714,0.5555555555555554,-0.9298245614035088,-1.0,-1.0,-1.0,1.0,-1.0,-0.8200000000000001,-0.97876,1.0
0.0,-0.368421052631579,-0.8214285714285714,-0.33333333333333337,-1.0,-0.7142857142857143,-1.0,-0.9649122807017544,-1.0,-1.0,-1.0,-1.0,-1.0,-0.6519999999999999,-1.0,1.0
0.0,-0.5813533834586465,-0.9464285714285714,-0.33333333333333337,-1.0,0.4285714285714284,-0.33333333333333337,-0.988421052631579,-1.0,-1.0,-1.0,1.0,-1.0,-0.78,-0.99498,1.0
0.0,0.009924812030075225,-0.5357142857142858,-0.33333333333333337,-1.0,-0.8571428571428572,0.5555555555555554,-0.9298245614035088,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-0.99544,1.0
-1.0,-0.366015037593985,-0.9107142857142857,0.33333333333333326,0.33333333333333326,-0.1428571428571429,-0.33333333333333337,-0.9649122807017544,-1.0,-1.0,-1.0,1.0,-1.0,-0.84,-1.0,1.0
-1.0,-0.4135338345864661,-0.7857142857142857,0.33333333333333326,0.33333333333333326,-1.0,0.5555555555555554,-0.8596491228070176,-1.0,-1.0,-1.0,-1.0,-1.0,-0.8200000000000001,-1.0,1.0
0.0,-0.5714285714285714,-0.7857142857142857,-0.33333333333333337,-1.0,0.7142857142857142,0.5555555555555554,-0.9473684210526316,-1.0,-1.0,-1.0,1.0,-1.0,-0.7,-0.99866,1.0
-1.0,-0.23819548872180452,-0.7142857142857143,-0.33333333333333337,-1.0,-0.8571428571428572,0.5555555555555554,-0.7894736842105263,-1.0,-1.0,-1.0,-1.0,-1.0,-0.52,-1.0,1.0
0.0,-0.1278195488721805,-0.7082142857142857,-0.33333333333333337,-1.0,-1.0,0.5555555555555554,-0.9971929824561403,-1.0,-1.0,-1.0,-1.0,-1.0,-0.892,-0.998,1.0
0.0,-0.6039097744360902,-0.8392857142857143,-0.33333333333333337,-1.0,-0.1428571428571429,-1.0,-0.9649122807017544,-1.0,-1.0,-1.0,1.0,-1.0,-0.36,-0.92,1.0
0.0,-0.3984962406015038,-0.8035714285714286,-0.33333333333333337,-1.0,-0.1428571428571429,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.8200000000000001,-1.0,1.0
0.0,-0.24300751879699245,-0.875,-0.33333333333333337,-1.0,0.1428571428571428,0.5555555555555554,-0.9649122807017544,-1.0,-1.0,-1.0,1.0,-1.0,-0.7,-0.99996,1.0
0.0,0.4736842105263157,-0.5,-0.33333333333333337,-1.0,-0.4285714285714286,0.7777777777777777,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.99976,1.0
1.0,-0.4436090225563909,-0.8928571428571429,-0.33333333333333337,-1.0,-0.8571428571428572,0.5555555555555554,-0.9824561403508771,-1.0,-1.0,-1.0,1.0,-1.0,-0.628,-0.99756,1.0
0.0,-0.6090225563909775,-0.6785714285714286,0.33333333333333326,0.33333333333333326,-0.8571428571428572,-1.0,-0.8245614035087719,-1.0,-1.0,-1.0,-1.0,-1.0,-0.8,-0.9758,1.0
0.0,0.4911278195488722,-0.9614285714285714,-0.33333333333333337,-1.0,-0.8571428571428572,0.5555555555555554,-0.9589473684210527,1.0,1.0,-0.9104477611940298,1.0,-1.0,-0.8200000000000001,-1.0,1.0
0.0,-0.5765413533834587,-0.8928571428571429,-0.33333333333333337,-1.0,0.7142857142857142,0.5555555555555554,-0.8421052631578947,-1.0,1.0,-0.9701492537313433,1.0,-1.0,-0.9,-0.99994,1.0
-1.0,-0.6264661654135337,-0.8571428571428572,-0.33333333333333337,-1.0,0.0,-0.11111111111111116,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-0.724,-0.99998,1.0
0.0,-0.746766917293233,-0.9582142857142857,0.33333333333333326,0.33333333333333326,-0.2857142857142858,-0.5555555555555556,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.9,-1.0,1.0
0.0,-0.7368421052631579,-0.1785714285714286,0.33333333333333326,0.33333333333333326,0.2857142857142856,0.5555555555555554,-0.8947368421052632,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-0.92,1.0
0.0,-0.4887218045112782,-0.8867857142857143,-0.33333333333333337,-1.0,-0.5714285714285714,0.5555555555555554,-0.9589473684210527,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0
0.0,-0.31067669172932333,-0.8571428571428572,-0.33333333333333337,-1.0,-0.1428571428571429,0.5555555555555554,-0.9824561403508771,-1.0,-1.0,-1.0,1.0,-1.0,-0.779,-1.0,1.0
-1.0,-0.9323308270676691,-0.9882142857142857,-0.33333333333333337,-1.0,-1.0,0.5555555555555554,-0.9298245614035088,-1.0,1.0,-0.9402985074626866,1.0,-1.0,-0.6799999999999999,-0.99998,1.0
0.0,-0.17533834586466157,-0.9046428571428572,-0.33333333333333337,-1.0,-0.5714285714285714,0.5555555555555554,-0.988421052631579,-1.0,-1.0,-1.0,-1.0,-1.0,-0.832,-1.0,1.0
-1.0,-0.8270676691729323,-0.9882142857142857,-0.33333333333333337,-1.0,0.4285714285714284,0.5555555555555554,-0.9971929824561403,-1.0,-1.0,-1.0,1.0,-1.0,-0.62,-1.0,1.0
0.0,-0.4384962406015037,-0.7857142857142857,-0.33333333333333337,-1.0,-0.5714285714285714,0.5555555555555554,-0.988421052631579,-1.0,-1.0,-1.0,1.0,-1.0,-0.88,-1.0,1.0
-1.0,-0.30827067669172936,-0.6635714285714286,-0.33333333333333337,-1.0,-0.2857142857142858,-0.5555555555555556,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.84,-1.0,1.0
-1.0,-0.5037593984962405,-0.6071428571428572,-0.33333333333333337,-1.0,0.1428571428571428,0.5555555555555554,-0.6140350877192983,-1.0,-1.0,-1.0,1.0,1.0,-0.9,-1.0,1.0
0.0,-0.7193984962406015,-0.8214285714285714,-0.33333333333333337,-1.0,-0.2857142857142858,-0.5555555555555556,-0.9940350877192983,-1.0,-1.0,-1.0,1.0,-1.0,-0.9,-0.91584,1.0
0.0,-0.6066165413533835,-0.9614285714285714,-0.33333333333333337,-1.0,0.1428571428571428,-0.5555555555555556,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.9,-1.0,1.0
0.0,-0.9046616541353383,-0.9760714285714286,0.33333333333333326,0.33333333333333326,0.1428571428571428,0.5555555555555554,-0.9796491228070175,-1.0,-1.0,-1.0,-1.0,1.0,-0.8,-1.0,1.0
0.0,-0.6790977443609022,-0.8571428571428572,-0.33333333333333337,-1.0,-0.4285714285714286,-0.7777777777777778,-0.988421052631579,-1.0,1.0,-0.9402985074626866,-1.0,-1.0,-0.6799999999999999,-0.974,1.0
0.0,-0.12541353383458653,-0.9107142857142857,-0.33333333333333337,-1.0,0.2857142857142856,0.5555555555555554,-0.026315789473684292,-1.0,1.0,-0.9701492537313433,1.0,-1.0,-0.648,-0.99776,1.0
-1.0,-0.7293233082706767,-0.5596428571428571,-0.33333333333333337,-1.0,-1.0,0.5555555555555554,-0.988421052631579,-1.0,-1.0,-1.0,-1.0,-1.0,-0.78,-0.98,1.0
0.0,-0.22796992481202993,-0.8778571428571429,0.33333333333333326,0.33333333333333326,0.2857142857142856,0.5555555555555554,-0.988421052631579,-1.0,-1.0,-1.0,-1.0,1.0,-0.6,-1.0,1.0
-1.0,-0.7043609022556391,-0.1785714285714286,0.33333333333333326,0.33333333333333326,0.1428571428571428,-0.33333333333333337,-0.7894736842105263,-1.0,-1.0,-1.0,1.0,-1.0,-0.98,-0.99968,1.0
0.0,-0.7693233082706766,-0.9464285714285714,0.33333333333333326,0.33333333333333326,0.5714285714285714,0.11111111111111116,-0.9473684210526316,-1.0,-1.0,-1.0,1.0,-1.0,-0.868,-0.99996,1.0
0.0,-0.42105263157894735,-0.8214285714285714,0.33333333333333326,0.33333333333333326,0.7142857142857142,0.5555555555555554,-0.5087719298245614,-1.0,-1.0,-1.0,1.0,-1.0,-0.72,-1.0,1.0
0.0,-0.6216541353383459,-0.07142857142857151,-0.33333333333333337,-1.0,-0.4285714285714286,-0.7777777777777778,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-0.86,-0.9778,1.0
-1.0,-0.06015037593984962,-0.6725000000000001,-0.33333333333333337,-1.0,0.1428571428571428,-0.33333333333333337,-0.9298245614035088,-1.0,-1.0,-1.0,1.0,1.0,-0.76,-1.0,1.0
0.0,-0.6240601503759398,-0.89,-0.33333333333333337,-1.0,0.7142857142857142,0.5555555555555554,-0.9912280701754386,-1.0,-1.0,-1.0,-1.0,-1.0,-0.9,-1.0,1.0
1.0,-0.5663157894736841,-0.9582142857142857,-0.33333333333333337,-1.0,-1.0,0.5555555555555554,-0.9971929824561403,-1.0,-1.0,-1.0,-1.0,-1.0,-0.74,-0.97992,1.0
-1.0,-0.7870676691729324,-0.9642857142857143,0.33333333333333326,0.33333333333333326,-0.4285714285714286,-0.7777777777777778,-0.9298245614035088,-1.0,-1.0,-1.0,-1.0,-1.0,-0.74,-1.0,1.0
0.0,-0.5512781954887217,0.03571428571428559,-0.33333333333333337,-1.0,-0.5714285714285714,0.5555555555555554,-0.9912280701754386,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.99428,1.0
0.0,-0.7918796992481202,-0.9403571428571429,0.33333333333333326,0.33333333333333326,-0.8571428571428572,0.5555555555555554,-0.8596491228070176,-1.0,-1.0,-1.0,1.0,1.0,-0.76,-1.0,1.0
0.0,-0.378345864661654,-0.9046428571428572,-0.33333333333333337,-1.0,-0.1428571428571429,-1.0,-0.9912280701754386,-1.0,-1.0,-1.0,1.0,-1.0,-0.56,-0.91,1.0
0.0,-0.4036090225563911,-0.9821428571428571,-0.33333333333333337,-1.0,-0.1428571428571429,-1.0,-0.7192982456140351,-1.0,-1.0,-1.0,1.0,1.0,-0.5800000000000001,-1.0,1.0
0.0,-0.11518796992481195,-0.6428571428571429,-0.33333333333333337,-1.0,-0.1428571428571429,-1.0,-0.8421052631578947,-1.0,-1.0,-1.0,1.0,-1.0,-0.859,-1.0,1.0
-1.0,-0.7317293233082706,-0.5,-0.33333333333333337,-1.0,-0.8571428571428572,0.5555555555555554,-0.988421052631579,-1.0,-1.0,-1.0,-1.0,-1.0,-0.84,-1.0,1.0
-1.0,-0.6818045112781955,-0.8214285714285714,0.33333333333333326,0.33333333333333326,-0.1428571428571429,-1.0,-0.6842105263157895,-1.0,-1.0,-1.0,-1.0,-1.0,-0.8,-0.99088,1.0
-1.0,0.2956390977443608,-0.6964285714285714,0.33333333333333326,0.33333333333333326,-0.2857142857142858,-0.5555555555555556,-0.6491228070175439,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-0.99992,1.0
0.0,-0.7494736842105263,-0.18142857142857138,-0.33333333333333337,-1.0,0.1428571428571428,0.5555555555555554,-0.8887719298245614,-1.0,-1.0,-1.0,1.0,-1.0,-0.9,-0.97576,1.0
0.0,-0.39097744360902253,-0.6071428571428572,0.33333333333333326,0.33333333333333326,-0.8571428571428572,0.5555555555555554,-0.8947368421052632,-1.0,-1.0,-1.0,1.0,-1.0,-0.94,-1.0,1.0
0.0,-0.7344360902255639,-0.8928571428571429,0.33333333333333326,0.33333333333333326,-1.0,0.5555555555555554,-0.9621052631578947,-1.0,-1.0,-1.0,1.0,-1.0,-0.88,-0.99866,1.0
0.0,-0.7768421052631578,-1.0,-0.33333333333333337,-1.0,-0.8571428571428572,0.5555555555555554,-0.9649122807017544,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0
0.0,-0.6114285714285713,0.041785714285714315,-0.33333333333333337,-1.0,-0.1428571428571429,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-0.8220000000000001,-1.0,1.0
